274|1|665|0.2176047120418848|0.7505643340857788|0.9972715673765827
1304|1|155|0.05071989528795812|0.856353591160221|1.1378332932981023
259|1|230|0.07526178010471204|0.7744107744107744|1.028956228956229
144|1|159|0.05202879581151833|0.7832512315270936|1.0407025058899122
326|1|512|0.16753926701570682|0.7828746177370031|1.0402021007844702
73|1|153|0.05006544502617801|0.8138297872340425|1.0813320999074931
2292|1|202|0.06609947643979057|0.8669527896995708|1.1519164023138646
649|1|228|0.07460732984293193|0.7574750830564784|1.0064538494872166
961|1|148|0.04842931937172775|0.8131868131868132|1.0804777830864787
58|1|438|0.14332460732984292|0.7779751332149201|1.033692177002085
1108|1|222|0.07264397905759162|0.8409090909090909|1.117312252964427
435|1|151|0.049410994764397906|0.8579545454545454|1.1399604743083003
764|1|245|0.08017015706806283|0.8032786885245902|1.0673129009265858
1150|1|327|0.10700261780104713|0.7604651162790698|1.0104266936299293
823|1|327|0.10700261780104713|0.764018691588785|1.0151483136936204
335|1|157|0.05137434554973822|0.8177083333333334|1.0864855072463768
25|1|148|0.04842931937172775|0.8809523809523809|1.1705175983436853
297|1|214|0.0700261780104712|0.7615658362989324|1.0118892155345816
56|1|149|0.0487565445026178|0.7760416666666666|1.0311231884057972
58 274|1|170|0.055628272251308904|0.7981220657276995|1.0604613186364564
1285 274|1|158|0.05170157068062827|0.7523809523809524|0.9996853002070394
326 274|1|161|0.052683246073298426|0.7815533980582524|1.0384466019417475
326 58|1|143|0.046793193717277484|0.89937106918239|1.194990429313645
