2292|233|0.07624345549738219
56|192|0.06282722513089005
961|182|0.05955497382198953
1086|162|0.05301047120418848
335|192|0.06282722513089005
168|161|0.052683246073298426
649|301|0.09849476439790576
179|159|0.05202879581151833
1055|230|0.07526178010471204
1048|170|0.055628272251308904
25|168|0.0549738219895288
144|203|0.06642670157068063
435|176|0.05759162303664921
357|186|0.06086387434554974
1342|168|0.0549738219895288
73|188|0.061518324607329845
1304|181|0.05922774869109947
1108|264|0.08638743455497382
334|175|0.057264397905759164
465|253|0.08278795811518325
430|151|0.049410994764397906
1|2300|0.7526178010471204
326|654|0.21400523560209425
297|281|0.09195026178010471
1285|428|0.1400523560209424
1124|141|0.04613874345549738
14|231|0.0755890052356021
379|146|0.047774869109947646
429|220|0.07198952879581152
348|344|0.112565445026178
99|431|0.14103403141361257
543|184|0.060209424083769635
2123|153|0.05006544502617801
971|311|0.10176701570680628
281|272|0.08900523560209424
58|563|0.18422774869109948
259|297|0.09718586387434555
254|170|0.055628272251308904
15|524|0.17146596858638743
142|151|0.049410994764397906
534|210|0.06871727748691099
227|370|0.12107329842931937
528|158|0.05170157068062827
1749|314|0.10274869109947644
372|171|0.05595549738219895
544|171|0.05595549738219895
823|428|0.1400523560209424
436|152|0.049738219895287955
764|305|0.09980366492146597
1150|430|0.1407068062827225
346|157|0.05137434554973822
474|140|0.04581151832460733
274|886|0.28992146596858637
411|246|0.08049738219895287
1271|223|0.07297120418848167
1 1285|320|0.10471204188481675
1 274|665|0.2176047120418848
1304 1|155|0.05071989528795812
326 58|159|0.05202879581151833
259 1|230|0.07526178010471204
144 1|159|0.05202879581151833
58 274|213|0.06969895287958115
1285 274|210|0.06871727748691099
411 1|170|0.055628272251308904
326 1|512|0.16753926701570682
1749 1|235|0.0768979057591623
99 1|321|0.1050392670157068
73 1|153|0.05006544502617801
348 1|248|0.08115183246073299
1 2292|202|0.06609947643979057
1 15|388|0.12696335078534032
649 1|228|0.07460732984293193
326 274|206|0.06740837696335078
1 14|171|0.05595549738219895
58 1285|143|0.046793193717277484
961 1|148|0.04842931937172775
1150 15|143|0.046793193717277484
58 1|438|0.14332460732984292
1055 1|154|0.05039267015706806
1 429|156|0.051047120418848166
227 274|149|0.0487565445026178
465 1|185|0.060536649214659684
1108 1|222|0.07264397905759162
1 971|228|0.07460732984293193
1 435|151|0.049410994764397906
281 1|195|0.06380890052356021
764 1|245|0.08017015706806283
1 1271|146|0.047774869109947646
99 274|144|0.04712041884816754
1150 1|327|0.10700261780104713
823 1|327|0.10700261780104713
335 1|157|0.05137434554973822
25 1|148|0.04842931937172775
1 534|140|0.04581151832460733
297 1|214|0.0700261780104712
56 1|149|0.0487565445026178
823 274|145|0.04744764397905759
58 1 274|170|0.055628272251308904
1285 1 274|158|0.05170157068062827
326 1 274|161|0.052683246073298426
326 58 1|143|0.046793193717277484
